#OTU ID,SRR6072276_ALAGAPPA_2017,SRR6072278_ALAGAPPA_2017
K05985,110.0,65.0
K05986,84.0,89.0
K05988,6.0,0.0
K05989,458.68,433.02
K05991,20.0,16.5
K05992,0.0,0.0
K05994,102.0,72.5
K05995,169.0,79.25
K05996,62.0,17.5
K05997,0.0,60.0
K05998,0.0,0.0
K05999,166.0,0.0
K06001,523.0799999999999,271.08
K06006,10.0,113.0
K06011,0.0,0.0
K06012,108.0,65.0
K06013,746.6700000000001,575.5899999999999
K06015,748.01,384.01
K06016,1100.66,385.5
K06019,152.0,139.0
K06020,372.33,134.57999999999998
K06021,0.0,0.0
K06023,987.0,729.41
K06024,2519.31,2070.92
K06027,10.0,17.5
K06033,0.0,0.0
K06034,0.0,0.0
K06039,92.0,27.5
K06041,2055.6400000000003,2123.84
K06042,604.55,377.58
K06044,509.72,218.0
K06045,150.5,349.0
K06046,0.0,0.0
K06047,29.0,5.0
K06048,1101.73,675.76
K06049,39.0,14.0
K06072,0.0,0.0
K06073,134.0,0.0
K06074,0.0,0.0
K06075,322.94,127.5
K06076,1467.9,1077.48
K06077,639.27,210.08
K06078,66.0,40.0
K06079,20.0,86.0
K06080,0.0,0.0
K06113,215.02,180.03
K06118,25.0,21.0
K06120,0.0,0.0
K06121,0.0,0.0
K06122,0.0,0.0
K06125,2.0,0.0
K06131,2444.78,1665.32
K06132,423.47,256.5
K06133,904.26,459.84
K06134,1110.8,608.5799999999999
K06135,62.22,29.0
K06136,224.72,173.25
K06137,354.89,197.08
K06138,275.55,164.07999999999998
K06139,280.55,190.08
K06140,851.2199999999999,553.41
K06141,0.0,0.0
K06142,2173.5,2397.7
K06143,582.34,364.51
K06144,0.0,0.0
K06145,351.22,165.0
K06146,0.0,0.0
K06147,9106.38,7112.52
K06148,891.72,219.25
K06149,168.22,192.5
K06151,44.5,37.0
K06152,55.0,47.5
K06153,2749.98,2599.67
K06155,325.18,355.52
K06156,13.5,12.5
K06157,9.0,0.0
K06158,2729.65,2901.18
K06159,0.0,0.0
K06160,171.89,59.0
K06162,243.5,122.0
K06163,213.5,104.0
K06164,213.5,104.0
K06165,213.5,104.0
K06166,213.5,104.0
K06167,947.84,979.76
K06168,2655.59,2435.67
K06169,502.98,698.59
K06173,2711.81,2521.17
K06174,0.0,26.0
K06175,575.6700000000001,358.58
K06176,590.89,542.8299999999999
K06177,1416.52,1112.58
K06178,2933.81,2482.67
K06179,1708.14,1240.59
K06180,3584.33,3672.25
K06181,1194.8,741.3299999999999
K06182,1135.55,511.83
K06183,841.8,649.5799999999999
K06186,913.8,550.5799999999999
K06187,2658.31,2432.67
K06188,790.64,434.58
K06189,943.8,600.0799999999999
K06190,1098.8,605.0799999999999
K06191,199.0,12.0
K06192,513.97,474.0
K06193,1396.14,1096.84
K06194,960.8,603.0799999999999
K06195,1664.56,1373.17
K06196,890.0,580.0
K06197,102.0,2.5
K06198,61.0,5.0
K06199,2556.31,2182.67
K06200,990.64,681.5799999999999
K06201,642.34,508.51
K06202,364.22,250.91
K06203,350.39,412.33
K06204,2086.58,1612.99
K06205,24.72,60.0
K06206,315.22,409.5
K06207,2647.31,2435.67
K06208,255.0,219.5
K06209,108.0,65.0
K06211,9.0,60.0
K06212,0.0,0.0
K06213,2130.45,1896.5
K06214,110.72,65.0
K06215,494.5,265.5
K06216,0.0,0.0
K06217,2434.31,1953.17
K06218,322.05,255.33
K06219,42.22,119.0
K06221,276.33,6.33
K06222,142.19,36.0
K06223,219.67,253.83
K06257,0.0,0.0
K06261,0.0,0.0
K06268,0.0,0.0
K06269,0.0,0.0
K06281,471.5,182.0
K06282,330.5,148.75
K06283,108.0,65.0
K06284,108.0,65.0
K06285,108.0,65.0
K06286,110.0,65.0
K06287,3750.31,2878.25
K06288,0.0,0.0
K06289,0.0,0.0
K06290,0.0,0.0
K06291,0.0,0.0
K06292,0.0,0.0
K06293,0.0,0.0
K06294,108.0,65.0
K06295,212.0,145.0
K06296,143.0,95.0
K06297,131.0,65.0
K06298,74.0,65.0
K06299,74.0,65.0
K06300,74.0,65.0
K06301,74.0,65.0
K06302,74.0,65.0
K06303,74.0,65.0
K06304,74.0,65.0
K06305,108.0,65.0
K06306,159.0,130.0
K06307,0.0,0.0
K06308,80.0,80.0
K06309,0.0,0.0
K06310,0.0,0.0
K06311,0.0,0.0
K06312,0.0,0.0
K06313,108.0,65.0
K06314,129.0,115.0
K06315,30.0,15.0
K06317,108.0,65.0
K06318,108.0,65.0
K06319,0.0,0.0
K06320,66.0,14.0
K06321,0.0,0.0
K06322,0.0,0.0
K06323,0.0,0.0
K06324,64.0,0.0
K06325,0.0,0.0
K06326,0.0,0.0
K06327,74.0,65.0
K06328,108.0,65.0
K06329,0.0,0.0
K06330,5.0,0.0
K06331,0.0,0.0
K06332,74.0,65.0
K06333,74.0,65.0
K06334,74.0,65.0
K06335,0.0,0.0
K06336,0.0,0.0
K06337,0.0,0.0
K06338,0.0,0.0
K06339,0.0,0.0
K06340,0.0,0.0
K06341,0.0,0.0
K06342,0.0,0.0
K06343,0.0,0.0
K06344,24.0,0.0
K06345,45.0,50.0
K06346,697.1700000000001,718.3299999999999
K06347,108.0,65.0
K06348,85.0,65.0
K06349,108.0,65.0
K06350,193.0,140.0
K06351,181.0,119.0
K06352,0.0,0.0
K06354,0.0,0.0
K06359,0.0,0.0
K06360,0.0,0.0
K06361,0.0,0.0
K06362,0.0,0.0
K06363,0.0,0.0
K06364,0.0,0.0
K06365,0.0,0.0
K06366,0.0,0.0
K06367,0.0,0.0
K06368,0.0,0.0
K06369,0.0,0.0
K06370,108.0,65.0
K06371,68.0,50.0
K06372,0.0,0.0
K06373,133.0,72.0
K06374,149.0,72.0
K06375,108.0,65.0
K06376,45.0,50.0
K06377,241.25,147.0
K06378,258.0,183.5
K06379,108.0,65.0
K06380,24.0,0.0
K06381,283.0,390.0
K06382,108.0,65.0
K06383,108.0,65.0
K06384,74.0,65.0
K06385,108.0,65.0
K06386,108.0,65.0
K06387,108.0,65.0
K06388,0.0,0.0
K06389,0.0,0.0
K06390,108.0,65.0
K06391,74.0,65.0
K06392,108.0,65.0
K06393,74.0,65.0
K06394,108.0,65.0
K06395,74.0,65.0
K06396,108.0,65.0
K06397,108.0,65.0
K06398,108.0,65.0
K06399,108.0,65.0
K06400,5.5,10.5
K06401,74.0,65.0
K06402,108.0,65.0
K06403,74.0,65.0
K06404,74.0,65.0
K06405,135.0,130.0
K06406,135.0,130.0
K06407,186.0,195.0
K06408,129.0,115.0
K06409,109.67,67.33
K06410,108.0,65.0
K06411,108.0,65.0
K06412,129.0,126.0
K06413,108.0,65.0
K06414,0.0,0.0
K06415,319.67,253.83
K06416,248.0,148.0
K06417,74.0,65.0
K06418,12.0,30.0
K06419,68.0,50.0
K06421,51.0,65.0
K06422,108.0,65.0
K06423,108.0,65.0
K06424,0.0,0.0
K06425,125.0,130.0
K06426,108.0,65.0
K06428,51.0,65.0
K06429,45.0,50.0
K06430,0.0,0.0
K06431,51.0,65.0
K06432,51.0,65.0
K06433,51.0,65.0
K06434,108.0,65.0
K06436,108.0,65.0
K06437,0.0,0.0
K06438,108.0,65.0
K06439,45.0,50.0
K06440,24.0,0.0
K06441,7.0,0.0
K06442,1488.5,1231.16
K06443,204.5,64.5
K06445,912.8,692.5799999999999
K06446,350.5,156.5
K06447,518.47,233.0
K06493,0.0,7.5
K06518,292.8,177.57999999999998
K06530,0.0,0.0
K06580,0.0,0.0
K06591,0.0,0.0
K06595,108.0,65.0
K06596,1024.8,528.0799999999999
K06597,222.5,123.5
K06598,312.22,170.0
K06599,17.5,24.0
K06600,17.5,24.0
K06601,225.0,160.0
K06602,211.0,144.0
K06603,453.05,442.58
K06604,0.0,0.0
K06605,172.0,0.0
K06606,23.0,0.0
K06607,0.0,0.0
K06608,0.0,0.0
K06609,0.0,0.0
K06610,0.0,0.0
K06714,102.5,89.0
K06718,251.0,106.0
K06720,251.0,118.0
K06726,39.72,13.0
K06857,194.33,167.07999999999998
K06858,71.72,92.0
K06859,0.0,0.0
K06860,389.0,72.0
K06861,2173.6400000000003,2213.34
K06862,24.5,10.5
K06863,0.0,26.0
K06864,284.17,624.8299999999999
K06865,0.0,0.0
K06866,0.0,0.0
K06867,1015.67,408.34
K06868,0.0,0.0
K06869,0.0,26.0
K06870,0.0,0.0
K06871,306.22,356.08000000000004
K06872,1870.43,1433.18
K06873,40.5,203.0
K06874,0.0,0.0
K06875,0.0,26.0
K06876,346.05,292.33
K06877,701.1700000000001,653.8299999999999
K06878,993.84,775.26
K06879,668.8,371.58
K06880,26.67,14.33
K06881,1109.34,1522.76
K06882,0.0,0.0
K06883,522.6800000000001,317.41
K06884,119.44,65.0
K06885,621.01,671.09
K06886,2882.08,1738.95
K06887,5.72,0.0
K06888,1271.51,1330.84
K06889,3714.27,3597.44
K06890,680.0,408.0
K06891,2145.98,1630.0
K06893,365.35,434.0
K06894,1210.4,841.6700000000001
K06895,865.02,238.08
K06896,5.0,0.0
K06897,35.0,70.5
K06898,266.17,608.8299999999999
K06899,101.05,135.57999999999998
K06900,7.0,0.0
K06901,1282.19,817.5
K06902,1280.34,934.26
K06903,358.17,360.59
K06904,252.44,149.0
K06905,31.5,57.0
K06906,31.5,57.0
K06907,578.6700000000001,429.09
K06908,31.5,57.0
K06909,23.0,0.0
K06910,1660.0100000000002,811.25
K06911,5383.25,3672.95
K06912,14.0,12.0
K06913,0.0,0.0
K06914,0.0,0.0
K06915,2266.64,1105.84
K06916,1601.24,812.5799999999999
K06917,732.39,526.0899999999999
K06918,134.0,121.0
K06919,345.99,170.49
K06920,1938.3,1791.58
K06921,44.5,107.5
K06922,74.0,0.0
K06923,904.8,661.5799999999999
K06924,0.0,0.0
K06925,2543.31,2374.67
K06926,21.0,70.0
K06928,21.0,0.0
K06929,1163.84,994.92
K06930,0.0,0.0
K06931,0.0,0.0
K06932,0.0,26.0
K06933,0.0,0.0
K06934,227.34,267.76
K06935,0.0,0.0
K06936,0.0,0.0
K06937,215.67,54.08
K06938,975.07,611.16
K06939,0.0,0.0
K06940,1879.39,1695.16
K06941,2941.48,2661.08
K06942,2663.31,2461.67
K06943,0.0,0.0
K06944,0.0,26.0
K06945,691.25,130.0
K06946,53.0,66.5
K06947,0.0,0.0
K06948,110.0,65.0
K06949,2219.31,1934.17
K06950,951.27,735.24
K06951,0.0,0.0
K06952,174.0,95.5
K06953,446.0,217.5
K06954,170.25,16.5
K06955,238.55,179.32999999999998
K06956,148.97,75.0
K06957,38.0,114.0
K06958,1644.9699999999998,1039.91
K06959,1794.81,1446.67
K06960,863.1700000000001,1044.83
K06961,0.0,26.0
K06962,238.0,165.5
K06963,0.0,26.0
K06964,0.0,0.0
K06965,0.0,0.0
K06966,4793.51,3904.1
K06967,115.72,72.5
K06968,228.55,310.58
K06969,2980.79,2754.67
K06970,151.72,149.25
K06971,41.67,44.33
K06972,121.25,112.0
K06973,647.34,762.26
K06974,21.0,0.0
K06975,1489.65,893.52
K06976,291.0,18.0
K06977,324.0,53.5
K06978,1615.34,914.16
K06979,0.0,0.0
K06980,1738.9699999999998,1137.91
K06981,39.0,55.0
K06982,0.0,26.0
K06983,254.0,71.0
K06984,0.0,0.0
K06985,1083.38,546.91
K06986,307.22,124.33
K06987,624.78,734.01
K06988,809.02,557.53
K06989,39.97,57.0
K06990,443.5,488.91
K06991,405.0,226.5
K06992,269.97,124.0
K06994,2075.0,568.5
K06995,912.99,414.83
K06996,1436.1,913.85
K06997,2672.64,2466.25
K06998,265.0,164.5
K06999,1814.89,1345.5
K07000,553.97,457.41
K07001,5956.1,3909.09
K07002,869.73,330.1
K07003,1264.12,1814.58
K07004,467.25,350.0
K07005,795.01,918.35
K07006,1615.39,602.24
K07007,2536.11,2146.84
K07008,1077.14,448.74
K07009,237.0,69.0
K07010,1349.16,869.5
K07011,1442.0800000000002,1648.54
K07012,516.5,354.83
K07013,0.0,0.0
K07014,31.5,117.5
K07015,133.0,114.0
K07016,5.5,10.5
K07017,665.59,471.51
K07018,1302.3,575.0799999999999
K07019,1213.98,999.84
K07020,412.56,420.51
K07022,0.0,0.0
K07023,238.5,466.75
K07024,1854.1,1457.5
K07025,4295.370000000001,3804.93
K07026,91.0,54.0
K07027,1815.07,1593.25
K07028,514.55,228.83
K07029,356.0,95.5
K07030,543.0,210.0
K07031,245.17,283.0
K07032,1153.52,857.19
K07033,0.0,0.0
K07034,39.0,72.5
K07035,89.0,15.0
K07037,624.1700000000001,784.5
K07038,763.05,619.8299999999999
K07039,607.52,310.58
K07040,1735.9699999999998,1576.41
K07041,0.0,26.0
K07042,2279.97,1925.41
K07043,2159.46,1604.49
K07044,1199.67,868.3299999999999
K07045,1206.17,629.24
K07046,302.34000000000003,360.51
K07047,2751.98,1544.34
K07048,241.0,72.0
K07049,0.0,0.0
K07050,295.0,155.0
K07051,21.67,99.5
K07052,2909.2000000000003,2417.25
K07053,1224.9699999999998,1312.83
K07054,1446.31,510.67
K07055,0.0,0.0
K07056,3441.9800000000005,2946.51
K07057,0.0,0.0
K07058,3776.66,2988.27
K07059,0.0,0.0
K07060,0.0,26.0
K07061,31.33,6.33
K07062,1002.66,712.41
K07063,11.44,0.0
K07064,280.0,78.0
K07065,38.33,31.33
K07066,6.5,1.5
K07067,320.0,120.0
K07068,1091.17,250.0
K07069,24.0,0.0
K07070,107.47,263.0
K07071,1626.49,1839.68
K07072,3.0,8.5
K07073,0.0,0.0
K07074,156.76,80.59
K07075,452.16,431.16
K07076,12.0,37.0
K07077,345.0,73.0
K07078,143.0,64.0
K07079,30.5,149.5
K07080,646.16,333.16
K07081,0.0,0.0
K07082,2552.31,1862.17
K07083,0.0,0.0
K07084,197.47,180.0
K07085,224.5,85.0
K07086,153.82999999999998,237.33
K07088,2148.82,1618.83
K07089,976.0,997.58
K07090,8484.26,6992.61
K07091,2083.1400000000003,2022.84
K07092,36.5,24.0
K07093,967.47,834.41
K07094,434.34,500.76
K07095,1024.51,1274.34
K07096,0.0,0.0
K07097,0.0,0.0
K07098,1413.7700000000002,1561.58
K07099,30.0,9.0
K07100,326.72,26.5
K07101,461.0,164.0
K07102,1514.4699999999998,832.91
K07103,0.0,0.0
K07104,343.0,341.0
K07105,108.0,65.0
K07106,690.84,840.26
K07107,6230.38,5148.6900000000005
K07108,0.0,26.0
K07109,1.67,0.0
K07110,829.1700000000001,230.83
K07112,2701.01,2382.92
K07113,679.47,633.0
K07114,4562.0,4730.93
K07115,998.8,635.0799999999999
K07116,348.94,140.0
K07117,1243.34,1094.01
K07118,495.56,185.26
K07119,1224.06,611.5799999999999
K07120,581.52,254.83
K07121,597.22,458.5
K07122,880.8,412.58
K07123,26.0,40.5
K07124,1883.79,1127.75
K07125,0.0,0.0
K07126,1877.46,1248.4
K07127,717.44,135.16
K07128,0.0,0.0
K07129,0.0,0.0
K07130,323.5,228.5
K07131,704.25,143.0
K07132,40.72,0.0
K07133,483.0,670.75
K07134,0.0,0.0
K07135,0.0,0.0
K07136,290.0,262.5
K07137,976.06,717.51
K07138,10.0,40.0
K07139,279.33,276.58
K07140,510.73,525.84
K07141,1327.56,1013.67
K07142,0.0,26.0
K07143,0.0,0.0
K07144,0.0,0.0
K07145,0.0,0.0
K07146,1376.8100000000002,1067.26
K07147,730.05,416.08
K07148,680.34,290.01
K07149,365.0,130.0
K07150,235.0,215.0
K07151,5.0,29.5
K07152,3487.18,2797.5
K07153,408.47,360.5
K07154,1619.58,1123.08
K07155,0.0,0.0
K07156,595.0,228.0
K07157,1663.06,986.92
K07158,0.0,26.0
K07159,0.0,26.0
K07160,870.19,510.41
K07161,619.1700000000001,222.83
K07162,0.0,0.0
K07163,0.0,0.0
K07164,996.51,1029.59
K07165,1842.54,519.5
K07166,3.0,3.0
K07167,133.0,152.0
K07168,488.8,94.33
K07169,73.0,27.0
K07171,524.17,443.83
K07172,67.33,68.58
K07173,180.0,125.0
K07175,1405.56,1140.42
K07176,0.0,0.0
K07177,331.0,65.0
K07178,280.55,300.08
K07179,0.0,0.0
K07180,562.22,492.91
K07181,818.66,599.91
K07182,571.38,615.66
K07183,970.47,516.75
K07184,190.22,336.0
K07186,5.72,0.0
K07190,0.0,4.5
K07192,367.0,154.0
K07213,1175.69,622.41
K07214,110.5,281.0
K07215,99.47,48.0
K07216,444.73,392.23
K07217,102.0,27.0
K07218,587.6700000000001,415.84
K07219,128.32999999999998,82.08
K07220,1297.67,1017.83
K07221,709.72,517.5
K07222,540.5,118.5
K07223,324.72,163.25
K07224,206.0,0.0
K07225,144.51,169.84
K07226,452.89,326.58
K07227,7.0,12.0
K07228,43.0,0.0
K07229,0.0,0.0
K07230,122.0,61.25
K07231,171.22,190.0
K07232,395.72,226.25
K07233,1053.19,323.5
K07234,1110.16,562.91
K07235,139.47,280.0
K07236,83.22,215.0
K07237,76.22,115.0
K07238,942.05,822.3299999999999
K07239,162.32999999999998,145.57999999999998
K07240,2533.3,1831.92
K07241,306.0,71.75
K07242,0.0,0.0
K07243,782.22,456.5
K07244,0.0,0.0
K07245,975.0,286.0
K07246,582.5,248.0
K07248,0.0,19.25
K07250,566.5,173.66
K07251,0.0,0.0
K07254,0.0,26.0
K07255,0.0,0.0
K07256,7.0,12.0
K07257,175.0,143.0
K07258,2422.05,1438.08
K07259,1579.56,1343.92
K07260,234.0,202.5
K07261,156.68,115.66
K07262,477.8,228.58
K07263,3652.31,3240.84
K07264,24.0,25.5
K07265,93.0,2.5
K07266,73.0,0.0
K07267,533.93,149.82999999999998
K07268,0.0,0.0
K07269,0.0,0.0
K07270,195.58,134.32999999999998
K07271,2.0,0.0
K07272,0.0,0.0
K07273,553.92,290.08
K07274,96.33,75.33
K07275,976.47,728.75
K07276,491.91,201.16
K07277,2224.37,2371.33
K07278,1456.4699999999998,883.4099999999999
K07279,0.0,0.0
K07281,16.0,7.0
K07282,633.73,455.34
K07283,415.0,227.5
K07284,372.5,331.5
K07285,518.0,213.0
K07286,42.22,84.0
K07287,437.05,316.58
K07288,0.0,0.0
K07289,680.22,447.5
K07290,467.22,182.25
K07291,16.0,1.0
K07300,448.5,280.0
K07301,1263.55,1273.33
K07302,1454.91,1250.36
K07303,1424.91,1234.86
K07304,3089.81,2321.42
K07305,2923.15,2128.43
K07306,6.33,6.33
K07307,6.33,6.33
K07308,0.0,0.0
K07309,0.0,0.0
K07310,0.0,0.0
K07311,0.0,0.0
K07312,0.0,0.0
K07313,645.39,628.84
K07314,0.0,0.0
K07315,1040.18,1411.17
K07316,443.33,131.82999999999998
K07317,60.33,41.08
K07318,70.25,4.0
K07319,32.0,0.0
K07320,977.8,649.5799999999999
K07321,34.0,0.0
K07322,608.6800000000001,867.77
K07323,1218.4699999999998,834.16
K07325,0.0,0.0
K07326,72.72,101.0
K07327,0.0,0.0
K07329,0.0,0.0
K07330,0.0,0.0
K07331,0.0,0.0
K07332,0.0,26.0
K07333,0.0,52.0
K07334,542.0,290.25
K07335,849.6700000000001,681.8299999999999
K07336,994.47,368.0
K07337,306.01,463.84
K07338,131.22,117.0
K07339,0.0,0.0
K07340,801.0799999999999,601.5799999999999
K07341,205.5,183.5
K07342,0.0,26.0
K07343,368.72,125.5
K07344,422.83,84.33
K07345,226.69,106.0
K07346,200.97,208.0
K07347,548.41,256.5
K07348,0.0,0.0
K07349,0.0,0.0
K07350,0.0,0.0
K07351,0.0,0.0
K07352,0.0,0.0
K07353,0.0,0.0
K07354,0.0,0.0
K07355,0.0,0.0
K07356,0.0,0.0
K07357,0.0,0.0
K07358,0.0,0.0
K07359,0.0,0.0
K07374,20.0,28.0
K07386,1887.17,885.3299999999999
K07387,87.5,85.25
K07388,0.0,0.0
K07389,0.0,0.0
K07390,1797.14,1166.91
K07391,2639.31,2345.67
K07392,0.0,0.0
K07393,571.89,329.58
K07394,470.81,527.01
K07395,798.8,538.5799999999999
K07396,245.22,149.5
K07397,2382.9800000000005,1945.35
K07398,0.0,0.0
K07399,697.3299999999999,268.58
K07400,361.47,312.5
K07401,380.22,302.5
K07402,2107.99,1264.9899999999998
K07403,933.06,1064.76
K07404,479.5100000000001,590.34
K07405,146.34,237.51
K07406,112.0,68.0
K07407,968.34,651.01
K07430,0.0,0.0
K07442,355.0,87.0
K07443,1016.98,971.09
K07444,956.34,762.3399999999999
K07445,74.0,18.0
K07446,0.0,26.0
K07447,2578.31,2319.17
K07448,488.33,209.33
K07449,0.0,0.0
K07450,0.0,0.0
K07451,114.44,53.0
K07452,11.0,0.0
K07453,0.0,0.0
K07454,145.84,248.51
K07455,44.0,14.0
K07456,933.18,1026.09
K07457,84.0,141.5
K07458,83.33,14.33
K07459,88.0,0.0
K07460,2449.31,2313.67
K07461,2135.9,1737.77
K07462,2517.81,2485.84
K07463,0.0,52.0
K07464,266.0,170.0
K07465,221.0,0.0
K07466,0.0,26.0
K07467,10.0,0.0
K07468,0.0,8.0
K07469,0.0,2.5
K07470,0.0,0.0
K07471,0.0,0.0
K07472,0.0,0.0
K07473,185.33,32.58
K07474,0.0,0.0
K07475,0.0,0.0
K07476,108.0,65.0
K07477,126.0,92.0
K07478,2634.31,2396.67
K07479,0.0,60.0
K07480,0.0,0.0
K07481,711.32,153.5
K07482,0.0,0.0
K07483,2112.33,1333.08
K07484,551.49,377.14
K07485,96.0,0.0
K07486,309.0,225.25
K07487,0.0,12.0
K07488,20.0,0.0
K07490,17.5,24.0
K07491,1066.0,894.41
K07492,54.0,30.0
K07493,0.0,6.0
K07494,0.0,0.0
K07495,0.0,0.0
K07496,322.0,234.0
K07497,3643.6,2507.16
K07498,53.0,31.0
K07499,1.0,20.0
K07501,821.9200000000001,875.3399999999999
K07502,471.17,225.33
K07503,221.0,55.0
K07504,55.34,47.010000000000005
K07505,0.0,12.0
K07506,1019.64,243.83
K07507,1154.45,838.34
K07508,84.67,66.83
K07509,0.0,0.0
K07511,0.0,0.0
K07516,1998.17,1076.75
K07518,239.0,59.75
K07533,241.0,196.5
K07534,0.0,14.25
K07535,439.0,81.5
K07536,47.0,14.25
K07537,31.33,20.58
K07538,31.33,20.58
K07539,31.33,20.58
K07540,0.0,42.75
K07543,0.0,14.25
K07544,0.0,14.25
K07545,0.0,14.25
K07546,0.0,14.25
K07547,0.0,14.25
K07548,0.0,14.25
K07549,0.0,14.25
K07550,0.0,14.25
K07552,2429.38,1354.09
K07557,0.0,0.0
K07558,0.0,26.0
K07559,190.51,122.59
K07560,2084.31,2109.17
K07561,0.0,26.0
K07562,0.0,0.0
K07565,0.0,0.0
K07566,2485.81,2416.67
K07568,2711.32,2733.01
K07569,0.0,26.0
K07570,110.0,65.0
K07571,108.0,65.0
K07572,0.0,26.0
K07573,0.0,26.0
K07574,809.14,771.8299999999999
K07575,0.0,26.0
K07576,1719.77,1375.75
K07577,784.34,544.51
K07579,0.0,0.0
K07580,0.0,26.0
K07581,0.0,26.0
K07583,0.0,26.0
K07584,108.0,65.0
K07585,0.0,0.0
K07586,197.0,112.0
K07587,0.0,0.0
K07588,1550.84,1215.67
K07589,63.5,98.5
K07590,108.0,65.0
K07591,0.0,0.0
K07592,0.0,0.0
K07604,0.0,0.0
K07605,0.0,0.0
K07636,3046.17,3187.11
K07637,363.22,280.0
K07638,806.8,487.58
K07639,169.47,206.0
K07640,82.5,92.5
K07641,205.17,193.0
K07642,243.25,158.5
K07643,0.0,0.0
K07644,757.45,402.57
K07645,950.8,285.33
K07646,1434.31,974.42
K07647,141.33,20.58
K07648,0.0,60.0
K07649,1134.21,357.99
K07650,0.0,0.0
K07651,108.0,65.0
K07652,122.34,83.01
K07653,206.0,110.0
K07654,255.0,0.0
K07655,172.0,0.0
K07656,172.0,0.0
K07657,2033.65,1804.58
K07658,1414.52,1627.78
K07659,952.8,586.0799999999999
K07660,363.22,286.0
K07661,169.47,229.0
K07662,134.72,146.5
K07663,205.17,193.0
K07664,116.25,79.5
K07665,928.17,607.8199999999999
K07666,871.8,341.08
K07667,1742.64,1220.09
K07668,347.0,339.0
K07669,329.67,409.83
K07670,255.0,28.0
K07671,172.0,55.0
K07672,344.0,0.0
K07673,273.16,168.16
K07674,0.0,0.0
K07675,613.99,222.99
K07676,0.0,0.0
K07677,87.44,53.0
K07678,194.47,354.5
K07679,146.94,72.0
K07680,0.0,0.0
K07681,0.0,0.0
K07682,0.0,0.0
K07683,0.0,0.0
K07684,600.5,506.17
K07685,53.0,0.0
K07686,200.22,24.0
K07687,347.22,94.0
K07688,0.0,0.0
K07689,225.39,216.84
K07690,107.66,72.0
K07691,0.0,0.0
K07692,113.0,65.0
K07693,475.0,280.5
K07694,0.0,0.0
K07695,172.0,13.0
K07696,24.0,55.0
K07697,192.0,210.0
K07698,0.0,0.0
K07699,108.0,65.0
K07700,0.0,0.0
K07701,0.0,0.0
K07702,0.0,0.0
K07703,0.0,0.0
K07704,99.0,65.0
K07705,132.5,96.5
K07706,0.0,0.0
K07707,0.0,0.0
K07708,1253.8,854.0799999999999
K07709,43.72,74.0
K07710,15.0,4.0
K07711,251.0,191.41
K07712,1439.14,1165.74
K07713,1011.88,1273.3200000000002
K07714,738.34,862.41
K07715,203.0,169.91
K07716,370.0,222.0
K07717,21.0,50.0
K07718,112.0,18.0
K07719,44.0,50.0
K07720,134.0,78.5
K07721,0.0,0.0
K07722,239.42,167.5
K07723,108.0,65.0
K07724,15.0,0.0
K07725,0.0,0.0
K07726,359.16,165.16
K07727,761.51,462.35
K07728,0.0,0.0
K07729,858.0,248.5
K07730,0.0,0.0
K07731,0.0,0.0
K07732,0.0,40.25
K07733,561.68,450.24
K07734,1225.98,514.84
K07735,2155.81,1438.34
K07736,918.17,435.33
K07738,2262.97,1854.41
K07739,87.0,73.0
K07740,78.22,211.0
K07741,0.0,0.0
K07742,682.0,413.33
K07743,52.0,56.5
K07744,0.0,0.0
K07745,0.0,0.0
K07746,477.16,417.16
K07748,0.0,0.0
K07749,1045.55,340.08
K07751,0.0,60.0
K07752,0.0,11.0
K07757,0.0,0.0
K07768,221.0,0.0
K07769,5.0,21.0
K07770,0.0,0.0
K07771,0.0,0.0
K07772,90.16,50.91
K07773,62.0,99.5
K07774,358.88,134.16
K07775,108.0,65.0
K07776,282.0,78.0
K07777,281.0,162.0
K07778,568.0,225.5
K07780,0.0,0.0
K07781,0.0,0.0
K07782,125.16,75.0
K07783,31.0,14.0
K07784,0.0,0.0
K07785,0.0,0.0
K07786,0.0,0.0
K07787,1271.23,1434.9299999999998
K07788,466.97,148.5
K07789,707.64,164.82999999999998
K07790,0.0,0.0
K07791,6.0,0.0
K07792,0.0,0.0
K07793,715.8,359.58
K07794,554.8,225.08
K07795,596.8,228.33
K07796,0.0,0.0
K07797,0.0,0.0
K07798,1234.23,1318.4299999999998
K07799,775.31,355.16
K07800,0.0,0.0
K07803,0.0,2.5
K07804,0.0,0.0
K07805,0.0,0.0
K07806,17.5,24.0
K07807,60.0,39.5
K07810,109.0,0.0
K07811,41.33,6.33
K07812,30.0,14.25
K07813,0.0,0.0
K07814,532.33,508.75
K07816,135.0,68.0
K07821,0.0,0.0
K07823,159.22,38.5
K07862,248.13,84.66
K07874,0.0,0.0
K07891,0.0,0.0
K07966,0.0,0.0
K07978,0.0,28.0
K07979,806.0,338.0
K07991,0.0,26.0
K08068,64.0,44.0
K08070,106.0,84.5
K08077,0.0,0.0
K08081,250.0,45.5
K08082,839.0799999999999,531.0799999999999
K08083,1103.8,558.0799999999999
K08084,1575.7199999999998,1009.41
K08085,19.0,0.0
K08086,869.55,395.58
K08087,0.0,0.0
K08088,0.0,0.0
K08092,105.34,159.01
K08093,117.0,65.0
K08094,85.0,65.0
K08095,1720.0,0.0
K08096,0.0,26.0
K08097,221.84,349.01
K08100,36.0,32.0
K08137,227.0,0.0
K08138,13.0,2.0
